,CreditScore,Location,Male,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2658,610.0,0.0,1.0,32.0,9.0,117438.92,2.0,1.0,1.0,135986.15,0
2659,597.0,,1.0,38.0,4.0,117641.43,1.0,1.0,0.0,62282.99,0
2660,706.0,1.0,0.0,38.0,7.0,0.0,2.0,1.0,1.0,150548.5,0
2661,757.0,2.0,0.0,40.0,8.0,123906.55,1.0,1.0,1.0,55724.24,0
2662,662.0,1.0,1.0,38.0,3.0,0.0,2.0,1.0,0.0,152323.04,0
2663,678.0,1.0,0.0,54.0,3.0,137842.26,1.0,0.0,0.0,104889.4,1
2664,496.0,0.0,0.0,34.0,9.0,149961.64,2.0,1.0,1.0,38960.59,0
2665,694.0,0.0,0.0,45.0,7.0,97339.64,2.0,1.0,1.0,170968.28,0
2666,711.0,1.0,0.0,32.0,2.0,91025.57,1.0,0.0,1.0,166650.32,0
2667,539.0,1.0,1.0,61.0,9.0,0.0,2.0,1.0,1.0,120162.42,0
2668,778.0,1.0,0.0,42.0,5.0,0.0,2.0,1.0,0.0,181490.42,0
2669,791.0,0.0,0.0,45.0,3.0,125851.93,1.0,1.0,0.0,127332.33,1
2670,463.0,2.0,0.0,40.0,2.0,0.0,2.0,1.0,0.0,1950.93,0
2671,611.0,1.0,1.0,37.0,9.0,0.0,1.0,1.0,1.0,51548.14,0
2672,664.0,1.0,0.0,31.0,5.0,121453.63,1.0,1.0,0.0,159638.77,0
2673,630.0,2.0,1.0,33.0,2.0,0.0,2.0,0.0,1.0,126863.28,0
2674,516.0,1.0,1.0,33.0,6.0,0.0,1.0,1.0,0.0,72628.79,0
2675,,1.0,1.0,21.0,2.0,0.0,2.0,1.0,0.0,159740.27,0
2676,,1.0,1.0,33.0,4.0,122922.88,1.0,1.0,1.0,104719.35,0
2677,677.0,1.0,1.0,35.0,7.0,,2.0,1.0,0.0,122453.07,0
2678,637.0,0.0,1.0,50.0,4.0,77992.97,1.0,1.0,0.0,97906.38,1
2679,687.0,2.0,1.0,31.0,2.0,0.0,,1.0,0.0,158742.15,0
2680,531.0,1.0,1.0,28.0,3.0,0.0,1.0,1.0,1.0,119127.62,0
2681,598.0,1.0,0.0,32.0,10.0,0.0,1.0,0.0,0.0,823.96,1
2682,594.0,0.0,1.0,38.0,7.0,98899.91,1.0,1.0,1.0,186950.24,0
2683,735.0,1.0,1.0,33.0,9.0,0.0,3.0,0.0,0.0,92220.12,0
2684,582.0,1.0,1.0,27.0,1.0,0.0,1.0,1.0,0.0,113483.96,1
2685,584.0,1.0,1.0,35.0,6.0,90218.34,2.0,1.0,1.0,88827.67,0
2686,,1.0,1.0,34.0,1.0,186796.37,1.0,0.0,1.0,178252.63,0
2687,752.0,2.0,1.0,36.0,7.0,0.0,2.0,?,1.0,83949.68,0
2688,,0.0,0.0,31.0,1.0,129895.19,1.0,?,1.0,171096.2,0
2689,597.0,1.0,1.0,39.0,5.0,0.0,2.0,1.0,0.0,161079.53,0
2690,639.0,1.0,0.0,37.0,5.0,116121.84,2.0,0.0,1.0,181850.74,0
2691,768.0,0.0,0.0,50.0,5.0,104552.61,1.0,1.0,0.0,48137.08,1
2692,747.0,1.0,1.0,59.0,5.0,0.0,1.0,0.0,0.0,190269.21,1
2693,731.0,2.0,1.0,37.0,8.0,0.0,2.0,1.0,0.0,16081.62,0
2694,749.0,2.0,1.0,37.0,4.0,91287.82,1.0,1.0,1.0,157024.92,0
2695,,1.0,0.0,,7.0,128645.67,2.0,1.0,0.0,92149.64,0
2696,592.0,1.0,1.0,20.0,6.0,0.0,2.0,1.0,0.0,48879.62,0
2697,572.0,2.0,1.0,36.0,4.0,118287.01,4.0,1.0,0.0,62811.03,1
2698,754.0,2.0,0.0,38.0,6.0,121669.23,1.0,1.0,1.0,121451.21,1
2699,?,1.0,0.0,53.0,3.0,0.0,1.0,0.0,0.0,93843.75,1
2700,582.0,1.0,1.0,34.0,3.0,0.0,1.0,1.0,0.0,142516.35,0
2701,?,1.0,1.0,35.0,3.0,0.0,2.0,1.0,1.0,36249.76,0
2702,693.0,1.0,0.0,30.0,3.0,0.0,2.0,1.0,0.0,93718.16,0
2703,774.0,1.0,1.0,25.0,8.0,0.0,2.0,1.0,1.0,182650.15,0
2704,660.0,0.0,0.0,39.0,5.0,182491.57,2.0,1.0,0.0,185830.72,0
2705,566.0,1.0,1.0,30.0,5.0,0.0,1.0,1.0,0.0,54926.51,0
2706,663.0,1.0,0.0,,0.0,123959.97,1.0,1.0,1.0,62746.54,0
2707,521.0,1.0,1.0,41.0,7.0,0.0,?,0.0,1.0,171706.66,0
2708,688.0,1.0,1.0,57.0,3.0,114590.58,1.0,1.0,0.0,75585.48,1
2709,806.0,?,0.0,36.0,5.0,0.0,2.0,0.0,1.0,169920.49,0
2710,754.0,1.0,0.0,27.0,7.0,0.0,3.0,0.0,1.0,144134.64,1
2711,682.0,1.0,0.0,36.0,6.0,178074.33,1.0,1.0,,110405.9,0
2712,751.0,1.0,1.0,31.0,4.0,141581.76,1.0,0.0,1.0,135083.57,0
2713,694.0,1.0,1.0,42.0,10.0,0.0,2.0,0.0,1.0,102675.69,0
2714,632.0,1.0,0.0,44.0,3.0,147187.84,1.0,1.0,1.0,14868.94,1
2715,653.0,0.0,1.0,41.0,6.0,107787.47,2.0,1.0,1.0,110593.62,0
2716,625.0,1.0,?,39.0,5.0,0.0,2.0,1.0,0.0,99800.87,0
2717,552.0,2.0,1.0,39.0,6.0,0.0,2.0,1.0,0.0,41549.64,0
2718,489.0,1.0,1.0,41.0,5.0,0.0,2.0,1.0,0.0,92664.43,0
2719,663.0,1.0,1.0,47.0,9.0,187911.55,1.0,1.0,0.0,35825.18,0
2720,541.0,0.0,0.0,36.0,?,104702.65,2.0,1.0,0.0,27435.41,0
2721,678.0,1.0,0.0,52.0,?,0.0,1.0,0.0,0.0,190857.79,1
2722,634.0,2.0,,30.0,7.0,121173.83,1.0,1.0,1.0,157921.25,0
2723,676.0,1.0,0.0,29.0,7.0,131406.46,1.0,0.0,0.0,158887.09,0
2724,622.0,0.0,1.0,48.0,?,128554.98,3.0,1.0,0.0,181204.5,1
2725,727.0,0.0,?,44.0,3.0,100374.98,1.0,1.0,1.0,54954.51,0
2726,662.0,2.0,0.0,32.0,1.0,187997.15,1.0,0.0,1.0,111442.71,0
2727,586.0,0.0,0.0,41.0,8.0,142767.33,2.0,1.0,0.0,28789.25,0
2728,597.0,1.0,0.0,26.0,5.0,149989.39,1.0,1.0,?,42330.58,0
2729,748.0,1.0,1.0,44.0,4.0,115049.15,2.0,1.0,1.0,165038.41,0
2730,535.0,0.0,0.0,51.0,3.0,112889.91,1.0,0.0,0.0,?,1
2731,712.0,0.0,0.0,37.0,3.0,141069.88,1.0,0.0,0.0,129964.12,1
2732,631.0,2.0,0.0,29.0,2.0,0.0,1.0,1.0,1.0,101178.85,0
2733,652.0,1.0,1.0,50.0,8.0,110829.52,2.0,0.0,1.0,176471.78,0
2734,745.0,2.0,0.0,28.0,1.0,0.0,2.0,0.0,1.0,58907.08,0
2735,?,0.0,0.0,35.0,?,121404.64,1.0,0.0,0.0,74846.67,0
2736,428.0,0.0,0.0,40.0,7.0,129248.11,2.0,1.0,1.0,72876.43,0
2737,539.0,2.0,1.0,39.0,6.0,118577.24,2.0,0.0,0.0,109988.09,1
2738,579.0,1.0,1.0,40.0,0.0,0.0,1.0,0.0,0.0,52369.02,0
2739,554.0,1.0,1.0,43.0,?,0.0,2.0,1.0,1.0,175893.53,0
2740,644.0,1.0,0.0,28.0,10.0,0.0,2.0,0.0,1.0,79623.28,0
2741,487.0,0.0,0.0,26.0,2.0,120170.81,1.0,1.0,0.0,103787.28,1
2742,683.0,2.0,0.0,38.0,3.0,?,2.0,1.0,1.0,56583.88,0
2743,589.0,1.0,0.0,38.0,4.0,0.0,2.0,0.0,0.0,125986.18,0
2744,529.0,1.0,0.0,46.0,9.0,137492.35,2.0,1.0,0.0,97734.3,1
2745,627.0,1.0,1.0,40.0,7.0,0.0,2.0,1.0,1.0,,0
2746,597.0,1.0,0.0,38.0,5.0,133964.36,1.0,1.0,0.0,107871.69,0
2747,551.0,0.0,1.0,38.0,9.0,82293.82,1.0,1.0,1.0,,1
2748,758.0,1.0,1.0,56.0,8.0,0.0,2.0,1.0,1.0,159737.56,0
2749,576.0,2.0,1.0,49.0,3.0,102962.61,1.0,0.0,?,105965.25,1
2750,697.0,1.0,1.0,38.0,4.0,79871.04,1.0,1.0,?,128528.11,0
2751,684.0,2.0,1.0,44.0,6.0,81732.82,1.0,0.0,0.0,69409.61,0
2752,526.0,1.0,0.0,41.0,1.0,0.0,2.0,?,1.0,77830.36,0
2753,633.0,1.0,1.0,38.0,7.0,0.0,1.0,1.0,0.0,146723.72,0
2754,648.0,2.0,0.0,38.0,3.0,139973.65,?,1.0,?,166678.28,0
2755,831.0,1.0,0.0,36.0,3.0,88363.03,1.0,1.0,0.0,129575.74,1
2756,559.0,2.0,1.0,35.0,5.0,0.0,2.0,1.0,1.0,163221.22,0
2757,638.0,0.0,1.0,37.0,4.0,147187.84,3.0,1.0,1.0,167909.43,1
2758,653.0,0.0,1.0,59.0,2.0,106821.28,1.0,0.0,0.0,71776.48,1
2759,727.0,0.0,1.0,37.0,4.0,98899.76,1.0,1.0,1.0,40385.61,0
2760,678.0,1.0,0.0,31.0,10.0,0.0,1.0,0.0,1.0,109078.41,0
2761,708.0,1.0,0.0,38.0,2.0,0.0,2.0,1.0,0.0,57549.65,0
2762,647.0,1.0,1.0,47.0,10.0,99835.17,1.0,1.0,0.0,89103.05,0
2763,706.0,0.0,0.0,36.0,7.0,138992.68,1.0,0.0,1.0,76569.69,0
2764,589.0,1.0,0.0,39.0,2.0,0.0,2.0,1.0,0.0,143882.25,0
2765,704.0,1.0,1.0,50.0,4.0,0.0,1.0,0.0,1.0,151481.86,1
2766,718.0,2.0,0.0,36.0,7.0,0.0,3.0,1.0,0.0,70496.66,1
2767,694.0,1.0,1.0,62.0,4.0,114514.67,1.0,0.0,1.0,60427.09,0
2768,641.0,0.0,0.0,34.0,5.0,123815.53,,1.0,1.0,110953.26,0
2769,748.0,1.0,1.0,,2.0,117020.47,1.0,1.0,1.0,598.4,0
2770,769.0,1.0,1.0,34.0,3.0,0.0,1.0,1.0,1.0,57876.05,0
2771,686.0,1.0,0.0,,2.0,0.0,2.0,0.0,0.0,115068.99,0
2772,655.0,1.0,0.0,51.0,8.0,0.0,1.0,1.0,1.0,141426.83,1
2773,691.0,1.0,1.0,31.0,9.0,82674.15,,1.0,0.0,41970.72,0
2774,620.0,1.0,0.0,28.0,1.0,0.0,2.0,,1.0,190208.23,0
2775,663.0,1.0,1.0,29.0,1.0,0.0,2.0,1.0,1.0,72757.25,0
2776,722.0,1.0,1.0,39.0,5.0,0.0,2.0,?,1.0,55857.48,0
2777,699.0,1.0,1.0,43.0,6.0,0.0,1.0,0.0,0.0,68343.08,0
2778,,2.0,0.0,48.0,7.0,103099.18,1.0,1.0,0.0,142495.38,1
2779,674.0,2.0,0.0,33.0,6.0,0.0,2.0,1.0,1.0,183598.77,0
2780,656.0,1.0,0.0,25.0,2.0,92476.88,1.0,1.0,1.0,125877.22,0
2781,585.0,1.0,0.0,36.0,3.0,0.0,2.0,1.0,1.0,38190.78,0
2782,606.0,1.0,0.0,38.0,6.0,77831.8,1.0,1.0,1.0,130159.86,0
2783,619.0,0.0,1.0,41.0,3.0,121854.45,1.0,1.0,0.0,87816.86,1
2784,569.0,1.0,0.0,38.0,5.0,0.0,2.0,1.0,1.0,107876.2,0
2785,642.0,1.0,1.0,37.0,9.0,0.0,2.0,1.0,1.0,106564.88,0
2786,711.0,0.0,0.0,42.0,0.0,81818.49,1.0,1.0,0.0,142516.35,1
2787,652.0,0.0,0.0,35.0,0.0,121342.53,2.0,1.0,1.0,176576.71,0
2788,678.0,1.0,1.0,35.0,3.0,0.0,2.0,1.0,0.0,170968.98,0
2789,721.0,1.0,0.0,37.0,6.0,93183.19,2.0,1.0,0.0,172576.56,0
2790,709.0,1.0,1.0,29.0,1.0,0.0,2.0,1.0,1.0,152996.89,0
2791,598.0,1.0,1.0,28.0,7.0,0.0,2.0,0.0,0.0,1099.95,0
2792,726.0,0.0,1.0,39.0,9.0,124547.13,?,1.0,1.0,141872.05,0
2793,706.0,1.0,1.0,46.0,5.0,0.0,2.0,1.0,0.0,,0
2794,714.0,1.0,1.0,22.0,9.0,0.0,2.0,1.0,0.0,57675.88,0
2795,526.0,?,1.0,41.0,3.0,0.0,1.0,1.0,0.0,194902.16,1
2796,585.0,2.0,0.0,36.0,1.0,0.0,2.0,1.0,1.0,86413.11,0
2797,718.0,2.0,1.0,67.0,?,0.0,2.0,1.0,1.0,82782.08,0
2798,751.0,1.0,0.0,41.0,5.0,185966.74,1.0,?,1.0,166463.66,0
2799,796.0,1.0,0.0,30.0,7.0,0.0,1.0,1.0,0.0,129526.57,0
2800,623.0,2.0,1.0,28.0,5.0,169915.35,1.0,1.0,0.0,71178.09,0
2801,707.0,1.0,0.0,60.0,9.0,,2.0,1.0,0.0,101515.76,0
2802,648.0,1.0,,49.0,3.0,0.0,4.0,1.0,1.0,107948.49,1
2803,652.0,0.0,0.0,38.0,2.0,,2.0,1.0,0.0,147930.46,0
2804,831.0,0.0,0.0,43.0,9.0,98760.11,,1.0,1.0,102299.79,0
2805,774.0,1.0,1.0,41.0,3.0,0.0,2.0,0.0,1.0,176843.53,0
2806,686.0,2.0,1.0,43.0,2.0,152509.45,1.0,1.0,1.0,142538.31,0
2807,652.0,1.0,0.0,33.0,2.0,0.0,,1.0,1.0,177624.01,0
2808,676.0,0.0,0.0,47.0,4.0,139603.22,,1.0,0.0,172501.38,1
2809,678.0,2.0,1.0,33.0,3.0,123365.34,1.0,1.0,0.0,184954.11,0
2810,678.0,2.0,1.0,32.0,2.0,0.0,2.0,1.0,,182566.74,0
2811,617.0,0.0,0.0,31.0,4.0,122277.87,1.0,1.0,0.0,26025.6,1
2812,641.0,1.0,0.0,42.0,6.0,0.0,3.0,1.0,0.0,96833.0,1
2813,641.0,1.0,1.0,35.0,8.0,0.0,2.0,0.0,0.0,125986.18,0
2814,706.0,?,0.0,24.0,9.0,129502.42,1.0,1.0,0.0,93081.27,0
2815,545.0,0.0,1.0,53.0,5.0,114421.55,1.0,1.0,0.0,180598.66,1
2816,495.0,1.0,?,57.0,4.0,0.0,1.0,1.0,0.0,84469.89,1
2817,679.0,1.0,1.0,31.0,6.0,127811.86,1.0,0.0,0.0,93835.24,0
2818,617.0,2.0,0.0,38.0,6.0,0.0,1.0,1.0,1.0,12916.32,1
2819,688.0,2.0,0.0,35.0,1.0,0.0,2.0,1.0,0.0,25488.43,0
2820,695.0,1.0,0.0,41.0,6.0,0.0,1.0,1.0,1.0,184514.01,0
2821,733.0,1.0,0.0,25.0,9.0,0.0,2.0,1.0,0.0,24113.91,0
2822,648.0,1.0,1.0,37.0,2.0,93722.61,1.0,1.0,1.0,49480.5,0
2823,551.0,1.0,1.0,42.0,8.0,0.0,2.0,1.0,0.0,43435.43,0
2824,477.0,1.0,0.0,34.0,,0.0,1.0,1.0,0.0,113428.77,1
2825,558.0,0.0,0.0,33.0,5.0,151233.62,2.0,1.0,0.0,163295.87,0
2826,753.0,2.0,1.0,25.0,4.0,0.0,2.0,1.0,1.0,176913.34,0
2827,708.0,1.0,1.0,31.0,7.0,95502.13,1.0,1.0,0.0,57896.54,0
2828,,1.0,0.0,40.0,7.0,63438.91,1.0,1.0,1.0,55775.72,0
2829,598.0,1.0,1.0,58.0,2.0,144448.14,1.0,1.0,0.0,59653.03,0
2830,597.0,1.0,0.0,30.0,0.0,0.0,2.0,1.0,1.0,26116.82,0
2831,673.0,1.0,1.0,24.0,8.0,0.0,2.0,0.0,1.0,178752.73,0
2832,710.0,0.0,0.0,54.0,2.0,124511.97,1.0,1.0,1.0,174815.41,0
2833,642.0,1.0,0.0,30.0,5.0,0.0,1.0,1.0,1.0,125440.33,0
2834,594.0,1.0,0.0,26.0,3.0,105295.98,2.0,1.0,1.0,136846.82,0
2835,632.0,1.0,1.0,33.0,2.0,0.0,2.0,1.0,1.0,53667.08,0
2836,544.0,0.0,0.0,30.0,2.0,112152.83,2.0,0.0,0.0,14917.96,0
2837,694.0,1.0,1.0,42.0,8.0,0.0,2.0,1.0,0.0,170622.34,0
2838,759.0,1.0,0.0,21.0,6.0,132578.92,,1.0,0.0,94762.16,0
2839,681.0,1.0,0.0,32.0,9.0,172478.81,3.0,1.0,0.0,82722.09,1
2840,,1.0,0.0,27.0,6.0,0.0,1.0,0.0,1.0,49775.58,0
2841,714.0,1.0,1.0,32.0,1.0,0.0,2.0,1.0,1.0,153605.75,0
2842,742.0,2.0,1.0,33.0,1.0,0.0,2.0,1.0,1.0,177814.84,0
2843,498.0,2.0,1.0,50.0,2.0,0.0,?,0.0,1.0,10054.72,0
2844,739.0,1.0,0.0,29.0,5.0,0.0,2.0,1.0,1.0,172758.94,0
2845,729.0,0.0,0.0,62.0,9.0,116923.83,1.0,1.0,1.0,93073.04,0
2846,639.0,2.0,1.0,40.0,,0.0,2.0,0.0,0.0,164083.72,0
2847,686.0,1.0,1.0,35.0,5.0,0.0,2.0,1.0,1.0,59325.21,0
2848,635.0,1.0,0.0,29.0,5.0,0.0,2.0,1.0,1.0,141364.62,0
2849,696.0,1.0,0.0,34.0,4.0,0.0,2.0,1.0,1.0,140134.43,0
2850,850.0,2.0,?,30.0,5.0,0.0,2.0,0.0,0.0,116692.8,0
2851,711.0,1.0,1.0,29.0,1.0,68598.56,2.0,1.0,1.0,194686.78,0
2852,681.0,1.0,0.0,35.0,1.0,0.0,2.0,1.0,1.0,,0
2853,583.0,1.0,1.0,33.0,3.0,?,2.0,1.0,0.0,107876.2,0
2854,699.0,1.0,1.0,34.0,7.0,0.0,2.0,1.0,1.0,67543.31,0
2855,648.0,1.0,1.0,29.0,8.0,113865.23,1.0,0.0,0.0,58883.91,0
2856,545.0,1.0,0.0,28.0,7.0,0.0,2.0,1.0,1.0,158545.25,0
2857,746.0,1.0,1.0,29.0,9.0,0.0,2.0,1.0,0.0,126569.09,0
2858,612.0,1.0,1.0,31.0,1.0,0.0,1.0,1.0,1.0,27468.72,0
2859,543.0,1.0,0.0,43.0,5.0,0.0,2.0,1.0,1.0,115429.32,0
2860,673.0,0.0,0.0,40.0,3.0,118627.57,1.0,1.0,0.0,159416.58,1
2861,516.0,1.0,1.0,66.0,3.0,0.0,2.0,1.0,1.0,79178.35,0
2862,639.0,2.0,1.0,37.0,9.0,0.0,1.0,1.0,0.0,93718.38,0
2863,493.0,1.0,0.0,46.0,?,0.0,1.0,1.0,0.0,176570.28,1
2864,749.0,1.0,0.0,34.0,3.0,0.0,2.0,1.0,1.0,26136.13,0
2865,696.0,0.0,0.0,35.0,8.0,123599.21,2.0,1.0,1.0,51549.24,0
2866,646.0,1.0,0.0,40.0,4.0,0.0,?,1.0,1.0,43873.52,0
2867,595.0,1.0,1.0,29.0,3.0,128369.75,1.0,1.0,0.0,93832.33,0
2868,666.0,2.0,1.0,28.0,1.0,0.0,2.0,1.0,0.0,46610.46,0
2869,?,1.0,0.0,34.0,7.0,160515.37,1.0,1.0,0.0,121904.14,1
2870,714.0,1.0,0.0,29.0,9.0,0.0,2.0,1.0,1.0,134790.75,0
2871,667.0,1.0,0.0,37.0,7.0,156769.36,1.0,0.0,0.0,161553.94,0
2872,494.0,1.0,1.0,29.0,9.0,93616.35,2.0,1.0,0.0,24489.44,0
2873,609.0,1.0,0.0,42.0,4.0,0.0,1.0,1.0,0.0,?,1
2874,639.0,?,1.0,38.0,8.0,0.0,2.0,1.0,0.0,40463.03,0
2875,662.0,2.0,1.0,32.0,2.0,0.0,2.0,0.0,1.0,86678.51,0
2876,579.0,1.0,0.0,28.0,1.0,0.0,2.0,1.0,1.0,132468.76,0
2877,714.0,2.0,0.0,37.0,?,152303.8,2.0,1.0,0.0,141896.74,0
2878,577.0,2.0,0.0,47.0,7.0,0.0,1.0,1.0,1.0,182372.38,1
2879,583.0,1.0,1.0,35.0,9.0,88902.21,2.0,0.0,1.0,147055.87,0
2880,705.0,1.0,1.0,34.0,9.0,0.0,2.0,1.0,1.0,74850.84,0
2881,548.0,0.0,0.0,33.0,4.0,101084.36,1.0,1.0,0.0,42749.85,0
2882,762.0,1.0,1.0,44.0,6.0,0.0,2.0,?,0.0,56794.02,0
2883,788.0,1.0,1.0,70.0,7.0,0.0,?,1.0,1.0,41610.62,0
2884,702.0,0.0,0.0,45.0,3.0,121898.58,1.0,1.0,0.0,79723.78,1
2885,642.0,2.0,1.0,,7.0,0.0,?,1.0,1.0,9684.52,0
2886,682.0,1.0,0.0,21.0,2.0,0.0,2.0,1.0,1.0,172495.83,0
2887,753.0,1.0,1.0,34.0,7.0,0.0,2.0,1.0,1.0,173882.9,0
2888,628.0,1.0,1.0,38.0,8.0,0.0,2.0,1.0,0.0,62634.43,0
2889,?,0.0,1.0,48.0,?,106891.82,1.0,0.0,1.0,109135.11,0
2890,622.0,1.0,1.0,43.0,0.0,0.0,1.0,0.0,0.0,162760.95,0
2891,577.0,2.0,1.0,43.0,2.0,69143.91,2.0,0.0,?,105780.18,1
2892,679.0,1.0,1.0,36.0,7.0,0.0,2.0,1.0,1.0,139953.94,0
2893,738.0,1.0,1.0,43.0,8.0,0.0,2.0,1.0,0.0,113048.79,0
2894,,1.0,0.0,28.0,0.0,0.0,1.0,,0.0,71709.12,1
2895,715.0,1.0,0.0,38.0,9.0,0.0,2.0,1.0,1.0,332.81,0
2896,850.0,2.0,0.0,45.0,8.0,0.0,2.0,1.0,0.0,199398.41,0
2897,735.0,1.0,0.0,26.0,10.0,?,2.0,1.0,0.0,137030.53,0
2898,614.0,0.0,1.0,31.0,9.0,,1.0,1.0,0.0,153064.87,1
2899,703.0,0.0,0.0,37.0,8.0,?,1.0,0.0,1.0,?,0
2900,543.0,1.0,0.0,37.0,7.0,0.0,2.0,1.0,0.0,100304.13,0
2901,624.0,1.0,1.0,25.0,3.0,0.0,2.0,1.0,1.0,52795.1,0
2902,610.0,1.0,1.0,41.0,9.0,0.0,1.0,1.0,,149602.54,0
2903,790.0,1.0,1.0,35.0,8.0,127290.61,2.0,1.0,1.0,16081.62,0
2904,,1.0,1.0,42.0,6.0,0.0,2.0,1.0,0.0,180969.55,0
2905,696.0,1.0,0.0,52.0,9.0,0.0,1.0,1.0,1.0,65732.53,1
2906,721.0,1.0,1.0,37.0,1.0,0.0,2.0,1.0,0.0,161243.07,0
2907,588.0,1.0,1.0,27.0,5.0,0.0,2.0,1.0,1.0,123499.77,0
2908,661.0,0.0,0.0,55.0,5.0,99092.42,1.0,1.0,0.0,71843.25,1
2909,710.0,1.0,0.0,64.0,0.0,97738.97,2.0,1.0,1.0,169952.82,0
2910,614.0,2.0,0.0,55.0,?,0.0,2.0,1.0,1.0,129936.53,0
2911,724.0,1.0,1.0,22.0,8.0,0.0,2.0,1.0,1.0,182355.17,0
2912,578.0,0.0,0.0,42.0,3.0,129608.11,2.0,1.0,0.0,148087.44,0
2913,600.0,0.0,1.0,67.0,2.0,141428.99,1.0,1.0,1.0,136934.91,0
2914,687.0,1.0,?,35.0,2.0,0.0,2.0,1.0,1.0,126475.79,0
2915,636.0,,1.0,?,2.0,0.0,1.0,1.0,0.0,96658.26,1
2916,608.0,0.0,1.0,33.0,1.0,102772.67,2.0,0.0,1.0,70705.58,0
2917,521.0,0.0,1.0,42.0,4.0,124738.78,1.0,1.0,1.0,163898.56,0
2918,684.0,0.0,1.0,37.0,6.0,105239.7,2.0,1.0,1.0,174737.06,0
2919,598.0,1.0,0.0,31.0,5.0,0.0,1.0,0.0,0.0,179540.73,1
2920,684.0,1.0,1.0,35.0,10.0,138033.58,1.0,1.0,0.0,59637.65,0
2921,751.0,0.0,1.0,39.0,10.0,117837.43,1.0,1.0,1.0,75825.57,0
2922,679.0,0.0,0.0,32.0,7.0,88335.05,1.0,0.0,0.0,159584.81,0
2923,671.0,,1.0,,1.0,106683.67,1.0,1.0,0.0,166799.79,0
2924,705.0,2.0,0.0,34.0,2.0,0.0,,1.0,0.0,24207.87,0
2925,809.0,1.0,1.0,36.0,,?,2.0,1.0,1.0,49734.84,0
2926,647.0,0.0,0.0,30.0,6.0,132615.73,1.0,1.0,1.0,54776.64,0
2927,611.0,0.0,1.0,40.0,9.0,124077.5,2.0,1.0,1.0,63956.83,0
2928,565.0,0.0,1.0,40.0,4.0,?,3.0,1.0,0.0,100538.8,1
2929,581.0,1.0,0.0,29.0,4.0,0.0,2.0,1.0,0.0,46735.19,0
2930,?,0.0,,33.0,6.0,123943.18,2.0,1.0,1.0,94749.96,0
2931,708.0,1.0,1.0,37.0,9.0,0.0,2.0,1.0,1.0,56787.8,0
2932,682.0,1.0,0.0,41.0,7.0,0.0,1.0,0.0,0.0,61315.96,1
2933,646.0,2.0,1.0,36.0,10.0,128743.69,1.0,1.0,1.0,152876.88,0
2934,595.0,1.0,0.0,39.0,2.0,0.0,2.0,1.0,1.0,55867.38,0
2935,583.0,1.0,0.0,29.0,3.0,142705.02,1.0,1.0,1.0,161556.24,0
2936,636.0,1.0,1.0,43.0,5.0,0.0,1.0,0.0,1.0,94875.57,1
2937,707.0,1.0,0.0,32.0,7.0,0.0,2.0,0.0,1.0,131097.9,0
2938,678.0,2.0,1.0,45.0,5.0,0.0,2.0,1.0,1.0,48682.1,0
2939,651.0,1.0,1.0,27.0,3.0,0.0,2.0,1.0,1.0,109538.35,0
2940,540.0,1.0,0.0,32.0,4.0,,1.0,1.0,1.0,109179.89,0
2941,466.0,0.0,0.0,31.0,5.0,102085.72,1.0,1.0,1.0,183569.25,0
2942,739.0,1.0,1.0,37.0,2.0,0.0,2.0,1.0,0.0,86764.46,0
2943,698.0,0.0,1.0,32.0,2.0,156874.59,2.0,1.0,0.0,63736.33,0
2944,762.0,1.0,1.0,31.0,1.0,0.0,2.0,1.0,0.0,83617.48,0
2945,?,,1.0,37.0,4.0,0.0,1.0,0.0,1.0,163563.07,0
2946,584.0,1.0,0.0,34.0,3.0,0.0,2.0,,0.0,137037.97,0
2947,677.0,1.0,0.0,34.0,5.0,0.0,2.0,1.0,0.0,?,0
2948,703.0,2.0,1.0,33.0,5.0,122773.5,1.0,1.0,1.0,78854.57,0
2949,682.0,1.0,0.0,47.0,?,106088.76,1.0,1.0,0.0,145796.49,0
2950,603.0,0.0,0.0,31.0,9.0,150500.64,1.0,0.0,0.0,147533.09,0
2951,699.0,2.0,1.0,44.0,10.0,96791.47,1.0,1.0,1.0,91829.76,0
2952,648.0,2.0,1.0,40.0,?,103023.26,1.0,1.0,1.0,94811.85,0
2953,735.0,0.0,1.0,29.0,0.0,120681.63,2.0,1.0,0.0,74836.34,0
2954,528.0,1.0,0.0,40.0,10.0,0.0,2.0,1.0,0.0,137037.06,0
2955,702.0,0.0,0.0,35.0,5.0,111167.7,2.0,1.0,?,57972.65,0
2956,751.0,2.0,1.0,?,10.0,0.0,1.0,0.0,1.0,79169.73,0
2957,586.0,0.0,1.0,48.0,1.0,154902.66,1.0,1.0,0.0,59961.81,1
2958,686.0,2.0,1.0,29.0,3.0,0.0,2.0,1.0,1.0,157527.6,0
2959,509.0,1.0,0.0,50.0,5.0,139845.36,1.0,0.0,1.0,132649.68,1
2960,592.0,1.0,1.0,52.0,7.0,0.0,1.0,0.0,,645.65,1
2961,643.0,0.0,0.0,41.0,5.0,84944.26,2.0,1.0,0.0,96462.82,0
2962,602.0,1.0,?,23.0,6.0,0.0,2.0,1.0,1.0,165227.23,0
2963,765.0,2.0,0.0,34.0,4.0,0.0,2.0,0.0,0.0,191074.11,0
